user_id,variant,retention_7d,activation,sessions,error_rate,latency_ms
user_2689,treatment,1,1,5,0.03242806070491856,1171
user_2690,treatment,1,0,6,0.019460774018435753,251
user_2691,control,0,1,1,0.020027558117612726,3772
user_2692,treatment,0,1,7,0.06178584334924997,1743
user_2693,treatment,1,1,3,0.0027011480317904665,599
user_2694,treatment,0,1,7,0.025408847620615495,410
user_2695,treatment,0,1,8,0.05583135847446342,308
user_2696,treatment,0,1,6,0.04859436855205394,907
user_2697,treatment,1,1,7,0.017245735367531906,1878
user_2698,treatment,0,0,4,0.0017904143332147144,561
user_2699,treatment,1,0,2,0.03416124165220159,135
user_2700,control,0,1,10,0.04293540549211634,3201
user_2701,control,0,0,5,0.04418751195212572,481
user_2702,treatment,1,0,2,0.001704013895896097,448
user_2703,control,0,1,9,0.011900617290533197,847
user_2704,treatment,0,0,4,0.0013580731769328508,754
user_2705,treatment,1,0,10,0.003586402739274163,812
user_2706,control,0,0,4,0.003655126331614904,597
user_2707,treatment,1,1,1,0.04322510191085616,230
user_2708,treatment,0,0,7,0.01064448441484577,188
user_2709,treatment,1,1,7,0.08008265445233682,498
user_2710,treatment,0,1,11,0.04453168527674606,196
user_2711,control,0,0,8,0.09035680005796454,1341
user_2712,treatment,1,1,6,0.006395579598152363,476
user_2713,treatment,1,0,6,0.021349397072554788,2710
user_2714,treatment,0,0,6,0.03253181206476104,540
user_2715,control,0,1,8,0.012248275500553117,1117
user_2716,treatment,0,0,2,0.06563677671529626,769
user_2717,control,0,0,7,0.004811644355661015,1703
user_2718,control,1,0,4,0.02825609649783856,1690
user_2719,treatment,0,0,4,0.07418632423452294,513
user_2720,treatment,0,0,7,0.004199647966830263,1792
user_2721,control,0,0,5,0.020572304906676032,3053
user_2722,treatment,1,0,4,0.015572173491557808,1932
user_2723,control,1,1,4,0.025117301968973018,595
user_2724,control,0,0,6,0.07482707472819701,595
user_2725,treatment,0,1,7,0.03953453799387296,720
user_2726,treatment,0,1,6,0.1453306624836893,727
user_2727,control,1,0,4,0.0804951521921638,846
user_2728,control,0,1,4,0.14406755861371703,206
user_2729,control,1,0,5,0.08956204451120112,2950
user_2730,control,0,1,4,0.01372245587713114,531
user_2731,treatment,0,0,6,0.07555636286459438,298
user_2732,treatment,1,1,3,0.06463254666457732,836
user_2733,treatment,1,0,4,0.06242791268322666,402
user_2734,treatment,1,1,6,0.012727595632013351,261
user_2735,treatment,1,0,6,0.00553502223780445,750
user_2736,control,1,0,7,0.01666410859080543,1756
user_2737,treatment,1,1,3,0.05953301078249618,560
user_2738,treatment,1,1,3,0.0027934414212114613,850
user_2739,treatment,0,0,2,0.018521859724495326,2588
user_2740,treatment,0,1,5,0.004225850244731003,463
user_2741,treatment,1,0,7,0.023240678472481312,280
user_2742,control,0,0,5,0.03973213386125363,53
user_2743,control,1,1,3,0.07475417749125601,1617
user_2744,control,1,0,5,0.02594060039985788,195
user_2745,treatment,0,1,9,0.020740054705574246,1348
user_2746,control,0,0,6,0.054822547575260956,3743
user_2747,control,1,1,7,0.013555006701235712,1201
user_2748,treatment,0,0,6,0.007123654884202128,430
user_2749,treatment,0,1,5,0.15539878315046943,1640
user_2750,treatment,0,0,2,0.04979261236419245,1381
user_2751,control,0,0,8,0.003277310626460834,2781
user_2752,control,0,0,4,0.026911379385932525,886
user_2753,treatment,1,1,6,0.016073572450672154,997
user_2754,treatment,0,0,3,0.18999961306290256,1136
user_2755,control,0,0,5,0.050925141738990654,714
user_2756,control,0,0,3,0.00013821353638309477,839
user_2757,treatment,0,1,3,0.09337672557986779,110
user_2758,treatment,0,1,5,0.011078175813619515,1752
user_2759,control,1,1,5,0.014416632537569361,397
user_2760,treatment,0,0,4,0.02317432578395968,842
user_2761,control,1,0,7,0.020687637449327573,508
user_2762,control,1,0,10,0.020589831524141802,278
user_2763,control,0,0,2,0.030569751097377557,1677
user_2764,control,1,1,6,0.29141811200687723,951
user_2765,treatment,1,1,4,0.010643792095542783,677
user_2766,treatment,0,1,3,0.09910488442686509,883
user_2767,control,1,0,4,0.034093758328499243,513
user_2768,control,1,0,7,0.005670796307084787,1469
user_2769,control,1,0,4,0.20833131681772546,1442
user_2770,control,1,1,8,0.033796129467273485,509
user_2771,control,0,0,2,0.02833743769405069,1032
user_2772,treatment,1,0,2,0.2383246693835417,3096
user_2773,treatment,0,0,5,0.11142897822941127,839
user_2774,treatment,0,0,6,0.057677879137755364,2482
user_2775,treatment,0,1,8,0.03295368278295904,2288
user_2776,control,0,1,1,0.05066458281766605,607
user_2777,control,0,0,6,0.052847966927301794,374
user_2778,control,1,1,6,0.0346663041256025,1840
user_2779,control,0,0,3,0.0022139608881470217,227
user_2780,control,1,0,4,0.02287268579707468,408
user_2781,treatment,1,0,7,0.04613511210032021,733
user_2782,control,0,0,1,0.0701259846761763,635
user_2783,treatment,1,0,4,0.052609415637700545,552
user_2784,treatment,1,0,4,0.012448871238407285,3956
user_2785,treatment,1,0,4,0.007628851842087408,503
user_2786,treatment,1,0,3,0.012361535428357509,744
user_2787,control,0,1,5,0.004839578336530731,549
user_2788,treatment,0,0,5,0.08728321788849712,321
user_2789,treatment,1,0,7,0.013351187965874003,184
user_2790,treatment,0,0,10,0.2096595574230193,445
user_2791,control,0,0,3,0.0008373241754012811,1066
user_2792,control,0,1,8,0.16286882209574308,455
user_2793,control,0,0,3,0.04018901720737214,718
user_2794,treatment,0,1,5,0.01956490331210308,882
user_2795,treatment,1,0,2,0.008420899164950884,186
user_2796,control,0,0,11,0.041760548105707174,1673
user_2797,treatment,1,1,6,0.027868773736719234,2440
user_2798,control,0,0,1,0.045327814809356035,992
user_2799,control,1,0,5,0.02074095769977237,554
user_2800,treatment,1,1,4,0.009835863147814858,781
user_2801,treatment,1,0,5,0.050632831102018744,702
user_2802,treatment,0,0,7,0.0828683360864854,357
user_2803,treatment,0,1,4,0.009796613914726198,1204
user_2804,control,1,0,3,0.10064578755681322,803
user_2805,control,1,0,4,0.06698089943003861,575
user_2806,control,0,1,5,0.06576416815776086,689
user_2807,control,0,0,6,0.03333648454007953,618
user_2808,control,0,1,4,0.023752746359151714,2161
user_2809,treatment,1,0,9,0.02211998625141117,1397
user_2810,control,1,0,7,0.006363403641977976,1517
user_2811,control,1,1,4,0.11813316340126605,525
user_2812,control,1,1,3,0.11679536500010645,187
user_2813,treatment,1,0,8,0.06057861976467203,631
user_2814,treatment,0,1,7,0.060576063712269715,189
user_2815,treatment,0,1,6,0.059825030171344655,673
user_2816,treatment,0,0,9,0.034214490145062414,293
user_2817,control,1,1,3,0.024592777043368427,261
user_2818,control,1,1,5,0.003107413318993121,710
user_2819,treatment,1,1,3,0.04263779666835521,1573
user_2820,treatment,0,1,6,0.021000025479157112,766
user_2821,control,1,0,5,0.03306471832149693,659
user_2822,control,1,0,4,0.15601185315517882,1029
user_2823,treatment,0,1,4,0.046584513442302036,363
user_2824,treatment,0,1,8,0.004386744395467122,1610
user_2825,treatment,0,0,5,0.011499545385905564,529
user_2826,treatment,0,0,5,0.03201068348149582,465
user_2827,control,0,0,5,0.05911671787817674,329
user_2828,control,0,1,6,0.14055949827973208,310
user_2829,control,0,0,2,0.015956903023678304,2420
user_2830,treatment,0,0,3,0.028790425535160234,656
user_2831,treatment,1,0,9,0.01046262920479028,1206
user_2832,control,1,1,7,0.03641131099190577,235
user_2833,control,1,1,6,0.009334146350432539,1356
user_2834,control,1,1,7,0.0019443759202752446,329
user_2835,control,1,0,5,0.004248288465582938,237
user_2836,treatment,0,1,8,0.0034230178564736507,2049
user_2837,control,0,1,5,0.1653035578201815,2364
user_2838,control,1,1,10,0.016332932804927286,1050
user_2839,control,0,0,4,0.019189630542459493,2181
user_2840,control,1,0,3,0.011292221422953221,792
user_2841,control,0,0,3,0.00035451771748575104,949
user_2842,control,0,1,9,0.009057353019028401,1075
user_2843,control,0,0,1,0.05132717771198141,578
user_2844,treatment,0,1,4,0.04242732308019203,1364
user_2845,treatment,1,1,3,0.05592737226377973,1117
user_2846,treatment,1,1,10,0.0309210582636676,705
user_2847,treatment,1,0,3,0.06960297399413767,603
user_2848,control,0,0,3,0.0627185368389407,1354
user_2849,treatment,1,0,7,0.05490416430635165,3209
user_2850,treatment,1,0,2,0.05637465876713352,929
user_2851,control,0,0,7,0.002611524285280359,1621
user_2852,control,0,0,6,0.08704060064533568,1469
user_2853,treatment,0,0,6,0.02935197364804521,1030
user_2854,treatment,1,1,10,0.03237726028256875,129
user_2855,control,0,0,5,0.04900366910347968,3107
user_2856,treatment,1,0,9,0.1286746227769135,769
user_2857,control,1,0,3,0.0186190050442944,380
user_2858,control,0,1,1,0.021785039478031412,475
user_2859,control,1,0,5,0.007985552913040341,1606
user_2860,control,0,0,3,0.012242927318523703,1151
user_2861,treatment,1,1,10,0.04484868763211963,665
user_2862,control,0,0,5,0.011738111545427386,349
user_2863,control,0,0,5,0.0033780310646199757,1148
user_2864,treatment,1,0,4,0.07007854568933577,1643
user_2865,control,1,1,3,0.012592184724746406,1364
user_2866,treatment,0,1,1,0.05116960336226371,513
user_2867,treatment,0,0,3,0.06231774294761042,733
user_2868,treatment,0,1,4,0.0003640584854660646,169
user_2869,control,0,0,4,0.10067324198335664,111
user_2870,treatment,1,1,2,0.047149566106593294,1748
user_2871,treatment,1,1,3,0.010919432278284,1132
user_2872,control,1,0,2,0.10680933040988158,1123
user_2873,treatment,1,1,7,0.10577206227533185,614
user_2874,treatment,0,1,5,0.08361756383312503,1124
user_2875,treatment,0,0,11,0.06410049444246785,757
user_2876,treatment,0,1,3,0.0767297197000791,1009
user_2877,treatment,1,1,3,0.046997922194098755,264
user_2878,control,0,1,3,0.1231514710737851,196
user_2879,treatment,1,0,6,0.09300417841706331,238
user_2880,treatment,0,0,5,0.018568639099957627,665
user_2881,control,1,0,2,0.008123858030612054,1557
user_2882,control,0,0,4,0.00011721216398463173,1137
user_2883,control,0,0,4,0.015201484081778648,1811
user_2884,treatment,0,0,7,0.02664842043329591,1646
user_2885,control,0,1,8,0.0063126108359747,427
user_2886,treatment,1,0,6,0.06033823190229644,661
user_2887,treatment,0,1,9,0.16834335600818898,893
user_2888,control,1,0,4,0.0031432653240389577,435
user_2889,control,1,1,3,0.019402779874603628,509
user_2890,treatment,1,0,5,0.005695371065889726,1480
user_2891,control,1,1,5,0.0059700384638589725,237
user_2892,treatment,1,0,6,0.016234154473901943,1727
user_2893,control,1,0,2,0.017094723134189947,1651
user_2894,control,0,1,12,0.03213622706096945,2869
user_2895,control,0,1,4,0.00624372883787271,2434
user_2896,treatment,1,1,3,0.003912568884112762,1163
user_2897,control,0,0,5,0.1293517526783439,901
user_2898,treatment,1,0,8,0.17154998121764056,221
user_2899,treatment,1,0,3,0.023001429711567236,900
user_2900,treatment,0,1,4,0.000760892321089174,991
user_2901,treatment,1,1,6,0.00865801798954811,580
user_2902,control,1,0,5,0.03567989656415269,1305
user_2903,treatment,1,0,6,0.007714802121246759,1254
user_2904,treatment,0,1,5,0.0778297101365759,2944
user_2905,control,1,1,10,0.154095821160268,773
user_2906,treatment,0,1,7,0.029859292464153406,630
user_2907,control,1,0,3,0.07047087622293745,729
user_2908,treatment,0,1,6,0.036402641505087534,315
user_2909,control,1,0,4,0.08873973263034685,321
user_2910,treatment,1,0,5,0.012022886791546231,1472
user_2911,control,1,0,4,0.03039256371326003,904
user_2912,treatment,1,0,4,0.010750706954816338,252
user_2913,treatment,0,1,5,0.004893740575775844,965
user_2914,control,0,0,3,0.1691559927222754,2842
user_2915,control,0,0,4,0.03220745965843071,962
user_2916,control,1,0,4,0.03506221478424938,644
user_2917,control,1,0,7,0.040928470970951855,1498
user_2918,treatment,1,0,7,0.014852858039535092,497
user_2919,treatment,1,0,1,0.03612773669450211,213
user_2920,control,0,1,2,0.05850121548305857,2255
user_2921,treatment,0,1,4,0.08328541170246559,592
user_2922,control,1,0,2,0.017115568022607074,1125
user_2923,control,1,0,6,0.021532578917798348,376
user_2924,treatment,1,0,3,0.181671157770543,950
user_2925,treatment,0,0,2,0.03766340731450725,350
user_2926,treatment,0,0,6,0.0043467152948030675,871
user_2927,treatment,0,0,5,0.0441138891419073,1273
user_2928,treatment,1,0,9,0.0025669666394089745,591
user_2929,treatment,0,1,8,0.06485654345432386,973
user_2930,treatment,0,1,6,0.017015714518310604,1081
user_2931,control,1,1,7,0.009494796606051327,1001
user_2932,control,1,1,4,0.010974126895945348,1557
user_2933,control,0,0,6,8.311811151173001e-07,604
user_2934,control,0,0,5,0.040702526466416714,1381
user_2935,control,1,0,3,0.04848989151844983,588
user_2936,treatment,0,0,6,0.007773763973837838,271
user_2937,control,0,0,7,0.012198024742230541,601
user_2938,control,0,0,4,0.01084585358295045,1909
user_2939,control,1,1,5,0.13410758382562432,522
user_2940,control,0,0,7,0.007290822371178016,682
user_2941,control,0,0,5,0.024315760029177885,528
user_2942,control,0,0,5,0.1478631007129604,785
user_2943,control,0,1,3,0.04743831405698712,687
user_2944,treatment,0,0,6,0.01993588013998572,908
user_2945,treatment,1,1,7,0.0061411886069627835,1925
user_2946,control,0,0,3,0.08302151373952071,273
user_2947,treatment,1,0,8,0.08751239518270225,1008
user_2948,treatment,0,1,7,0.08093229750111122,1119
user_2949,treatment,0,1,4,0.011768925969294804,1057
user_2950,treatment,1,0,8,0.21470892464666622,1552
user_2951,control,1,0,4,0.08003238669155241,107
user_2952,treatment,0,1,3,0.07625899236126789,1611
user_2953,treatment,1,1,3,0.02934333795040864,393
user_2954,treatment,0,0,8,0.018151906974259856,286
user_2955,control,0,0,7,0.015566815299742364,552
user_2956,control,1,0,10,0.01704522948663548,1343
user_2957,control,0,0,5,0.028479154640610058,246
user_2958,control,1,0,1,0.06416832823492283,1377
user_2959,control,0,1,4,0.0014232598815480946,337
user_2960,control,1,0,6,0.006329610107926767,530
user_2961,control,1,1,8,0.15898241108555014,558
user_2962,treatment,1,0,3,0.03277705242124734,1151
user_2963,treatment,0,0,4,0.07498204010805389,784
user_2964,treatment,1,1,6,0.05158354922536115,1745
user_2965,control,1,0,3,0.004491657834807823,1094
user_2966,control,0,1,5,0.017546269004059884,2152
user_2967,control,0,1,6,0.021040793406705522,1146
user_2968,control,1,0,3,0.08119381682845726,874
user_2969,control,1,1,3,0.14396334113879777,676
user_2970,treatment,1,0,5,0.003746638392619568,1169
user_2971,treatment,0,0,4,0.008928347626796564,189
user_2972,control,0,1,9,0.06890812088389431,567
user_2973,control,1,0,8,0.027883875190688738,2248
user_2974,control,1,0,2,0.04892894600428906,1102
user_2975,control,0,1,6,0.07946034099214976,866
user_2976,treatment,1,0,7,0.007552934599982086,693
user_2977,control,0,0,3,0.047375607081701444,1095
user_2978,control,1,0,8,0.0006624189595992599,196
user_2979,control,0,1,7,0.013015177594618295,996
user_2980,control,0,0,7,0.02575775007334594,1722
user_2981,treatment,0,0,5,0.06002489518621301,1073
user_2982,control,1,0,1,0.03311387998380253,1149
user_2983,control,0,0,4,0.004701166799117894,1774
user_2984,treatment,1,1,4,0.01618235500788104,3017
user_2985,treatment,0,1,7,0.054419529933610836,811
user_2986,treatment,1,0,3,0.07471157521078424,1576
user_2987,control,1,0,4,0.02649381930154162,477
user_2988,control,1,1,5,0.004982453470439246,678
user_2989,treatment,1,1,4,0.02208134624205621,1856
user_2990,treatment,0,0,7,0.1122601492229296,2023
user_2991,treatment,0,0,5,0.01745488348548999,1310
user_2992,treatment,1,0,9,0.1404017258105833,1621
user_2993,treatment,1,1,5,0.022797350236116287,374
user_2994,treatment,0,1,4,0.02577876949370679,600
user_2995,control,0,0,2,0.020855084805841775,1240
user_2996,control,0,0,7,0.019172497811621395,502
user_2997,control,1,0,2,0.008683953951287028,1083
user_2998,treatment,0,1,3,0.023441507440414202,892
user_2999,treatment,1,0,8,0.09131278535438603,1021
user_3000,treatment,0,1,6,0.054328658640977,1137
user_3001,treatment,1,0,6,0.014984255689983685,330
user_3002,treatment,0,1,5,0.03140227892971365,2063
user_3003,treatment,1,0,3,0.021735114009912435,651
user_3004,control,0,0,5,0.1000087156629635,764
user_3005,control,0,0,3,0.04590119338127517,448
user_3006,treatment,1,0,3,0.03899614118629238,1099
user_3007,control,1,0,6,0.028639954574152558,769
user_3008,treatment,0,0,2,0.015780388765127943,240
user_3009,control,1,0,5,0.018930264146701483,101
user_3010,treatment,0,0,2,0.062420501200917675,3205
user_3011,treatment,0,0,7,0.06848352261671715,1032
user_3012,control,1,1,4,0.015100186722236446,1548
user_3013,control,0,0,0,0.018795404302753796,1479
user_3014,treatment,0,0,3,0.02795535773567074,458
user_3015,treatment,0,1,5,0.051834588719741094,1435
user_3016,control,0,0,5,0.01709207872555384,1614
user_3017,control,0,1,5,0.05977380061692974,1214
user_3018,treatment,1,0,8,0.05634592537011412,320
user_3019,control,0,1,4,0.003986668828539143,101
user_3020,treatment,0,0,3,0.017785051625698513,692
user_3021,treatment,0,1,8,0.07503736034445971,1343
user_3022,treatment,1,0,0,0.030315422822195473,753
user_3023,treatment,1,1,7,0.013591769720347355,773
user_3024,control,0,1,4,0.01600340500075241,762
user_3025,control,0,0,3,0.25580327253359086,1352
user_3026,control,0,1,5,0.11944155966769643,169
user_3027,control,0,1,6,0.0016122886464646218,353
user_3028,control,1,0,4,0.0452262778506725,2068
user_3029,control,0,0,6,0.0375368383175205,755
user_3030,control,1,0,3,0.044365184320909586,993
user_3031,treatment,0,1,7,0.08103830784346658,1152
user_3032,control,0,1,7,0.039640399042377865,842
user_3033,control,1,1,4,0.014700701227299997,616
user_3034,treatment,0,0,5,0.05801235766804835,1165
user_3035,control,0,0,5,0.009345352973208315,447
user_3036,control,0,1,9,0.003233323843325629,678
user_3037,treatment,1,1,3,0.022814325572720246,730
user_3038,control,0,0,3,0.06482968922046607,369
user_3039,control,0,0,4,3.408486844648364e-06,875
user_3040,control,0,1,4,0.07079739252882997,2781
user_3041,treatment,1,1,7,0.12412840508764741,409
user_3042,control,1,1,5,0.09778799365067606,858
user_3043,control,0,0,7,0.0009227083820169148,1128
user_3044,treatment,0,1,4,0.029125584034855403,346
user_3045,control,0,0,8,0.12454144663018565,1109
user_3046,treatment,0,0,4,0.004367978151877217,67
user_3047,treatment,0,0,6,0.0021748872652247783,347
user_3048,control,0,0,4,0.0370793528106457,182
user_3049,treatment,1,1,7,0.006211360495256825,2118
user_3050,treatment,1,1,4,0.017906010505175405,1365
user_3051,control,1,0,6,0.045551840887296746,714
user_3052,treatment,0,1,2,0.002222189468343386,541
user_3053,treatment,1,1,9,0.06284271287268617,197
user_3054,control,0,1,6,0.041351179720089115,710
user_3055,control,1,0,3,0.015083112084724197,945
user_3056,control,0,0,4,0.002206327274898725,1389
user_3057,treatment,1,0,5,0.009797148055956462,451
user_3058,control,1,1,4,0.014240647755837143,347
user_3059,treatment,0,0,3,0.06598919071983447,673
user_3060,treatment,0,0,3,0.01500744090006431,1111
user_3061,treatment,0,0,7,0.11747653272632883,1674
user_3062,treatment,1,0,5,0.007240299059128312,1283
user_3063,treatment,0,0,5,0.06344709590805542,910
user_3064,treatment,0,1,4,0.00851901787584892,1806
user_3065,treatment,0,0,6,0.055596722717699755,812
user_3066,control,0,0,3,0.028660007740445505,1403
user_3067,control,0,1,4,0.02850052493275822,1215
user_3068,treatment,1,1,7,0.024486176198995263,29
user_3069,treatment,0,1,6,0.05672108037388461,655
user_3070,control,1,0,3,0.009731652247711877,879
user_3071,treatment,1,0,3,0.05387195165481206,513
user_3072,control,0,1,2,0.01468602520168221,990
user_3073,control,0,0,6,0.03133572510824419,95
user_3074,control,1,1,4,0.06188904966506798,1076
user_3075,treatment,1,0,6,0.095705124429328,721
user_3076,treatment,0,1,3,0.021942769399422402,593
user_3077,control,0,0,7,0.021321644344326367,610
user_3078,control,0,0,5,0.008517775088025448,1249
user_3079,control,0,0,8,0.011174454773706372,1344
user_3080,control,1,0,3,0.003650295633036511,143
user_3081,control,1,0,8,0.16142932934820495,192
user_3082,treatment,0,0,4,0.1024275021373136,569
user_3083,control,0,0,5,0.09903508037731877,1348
user_3084,treatment,0,1,6,0.10182688142281411,470
user_3085,control,0,1,15,0.14173092287283043,717
user_3086,treatment,1,0,1,0.04107884719225784,1681
user_3087,treatment,1,1,4,0.027069500186826086,169
user_3088,treatment,1,0,4,0.00788376360558256,1480
user_3089,treatment,0,0,3,0.09933429719203946,325
user_3090,treatment,1,0,4,0.07072303262007332,1174
user_3091,treatment,1,1,2,0.029657425371410827,1029
user_3092,control,0,0,4,0.16772203314549314,1303
user_3093,treatment,0,0,6,0.09818323143943224,820
user_3094,control,1,0,8,0.03125509529954415,704
user_3095,treatment,1,0,9,0.02512493987248039,380
user_3096,treatment,1,0,5,0.007435028167143787,483
user_3097,control,1,0,6,0.04972023847384038,786
user_3098,treatment,0,1,5,0.07507136904909045,937
user_3099,control,0,0,4,0.04018016249865126,3332
user_3100,control,0,0,9,0.03987113514919367,228
user_3101,control,0,0,5,0.08116639030278772,654
user_3102,control,0,0,6,0.039213326158648046,589
user_3103,treatment,0,0,8,0.04512554786667752,378
user_3104,treatment,0,1,4,0.014768312823557356,532
user_3105,control,0,0,3,0.03058649563214329,1417
user_3106,treatment,1,0,3,0.027846412929286742,416
user_3107,treatment,0,0,8,0.11176125279023083,324
user_3108,control,1,0,9,0.0727221922180047,75
user_3109,treatment,1,1,3,0.039346664641866196,1064
user_3110,control,1,0,5,0.04131283059760663,1999
user_3111,control,1,0,6,0.03328161948010896,507
user_3112,treatment,1,1,2,0.005425918558082831,1740
user_3113,treatment,0,1,5,0.02894462014891008,877
user_3114,treatment,0,0,7,0.11051510851152115,771
user_3115,control,1,1,5,0.00699742867745897,241
user_3116,control,1,1,7,0.09316465734892482,2706
user_3117,treatment,0,0,5,0.028602566683635647,80
user_3118,treatment,0,0,2,0.04438373936412858,2394
user_3119,treatment,1,1,6,0.003052550432261967,286
user_3120,treatment,1,1,7,0.09416989091198916,2165
user_3121,control,0,0,4,0.07033224461757706,3226
user_3122,treatment,0,0,7,0.07300658808802456,230
user_3123,control,1,0,6,0.010353662343723303,1255
user_3124,control,0,1,5,0.022472940149266433,302
user_3125,treatment,0,0,3,0.03394227467207718,969
user_3126,treatment,0,0,2,0.0030088158866207596,915
user_3127,treatment,0,1,11,0.04404977780899698,887
user_3128,control,1,1,7,0.007472203521665085,765
user_3129,treatment,1,1,5,0.038820774097105694,297
user_3130,treatment,1,0,9,0.026949107566484515,244
user_3131,control,0,1,6,0.0061528951107678856,372
user_3132,treatment,0,0,5,0.011388696196004081,1414
user_3133,control,0,0,5,0.03232705536877822,1978
user_3134,treatment,1,1,3,0.032180261726168266,251
user_3135,control,1,0,2,0.06819408971353229,171
user_3136,treatment,0,1,1,0.01210514719710044,2396
user_3137,treatment,1,1,5,0.006332255217039764,702
user_3138,control,1,1,5,0.12949685267899297,1231
user_3139,control,0,0,2,0.042209042005385035,3435
user_3140,treatment,1,1,4,0.1527322299701617,1113
user_3141,control,0,1,6,0.06416213986883457,740
user_3142,control,0,0,6,0.12496950543527817,2634
user_3143,control,1,0,4,0.022747151654835415,1085
user_3144,control,1,1,7,0.012065886330105732,1111
user_3145,treatment,1,0,3,0.03787604556803903,744
user_3146,treatment,1,0,1,0.02243698923695712,843
user_3147,control,0,0,6,0.003115174420289808,1239
user_3148,control,0,0,2,0.039039536023251664,1156
user_3149,control,0,0,4,0.024654197631254645,937
user_3150,control,0,0,6,0.11266551783671899,1088
user_3151,treatment,0,0,8,0.017412552615707264,435
user_3152,treatment,1,0,7,0.038105235581001054,420
user_3153,control,1,1,5,0.04269247328252436,860
user_3154,control,0,1,3,0.030371635218696173,4306
user_3155,control,0,1,10,0.07483648872524255,160
user_3156,treatment,0,1,5,0.11271586659428641,1364
user_3157,control,0,0,6,0.04760938009206523,3208
user_3158,treatment,0,0,3,0.10123727467016352,874
user_3159,control,1,0,7,0.004727905440874716,947
user_3160,treatment,1,0,5,0.04381781083802187,820
user_3161,control,0,0,2,0.025216180733573734,1582
user_3162,treatment,0,1,6,0.004078883471059236,441
user_3163,control,0,1,6,0.0286671160830635,2847
user_3164,control,1,0,4,0.03211375841554668,209
user_3165,control,0,0,2,0.025335037166174346,189
user_3166,treatment,1,0,7,0.004649353521163484,984
user_3167,control,0,0,7,0.10902387501625302,1107
user_3168,treatment,1,1,1,0.02327802642448952,862
user_3169,treatment,0,0,7,0.018528557541987657,1898
user_3170,control,0,0,6,0.018602759966757747,151
user_3171,control,0,0,4,0.011958408895486466,4312
user_3172,control,0,0,1,0.06928806673079374,838
user_3173,treatment,1,0,6,0.00457112753201072,735
user_3174,control,1,0,8,0.08157869621153176,610
user_3175,treatment,0,0,5,0.04194075107929057,1262
user_3176,treatment,1,0,5,0.01005619979805569,670
user_3177,control,0,1,5,0.00612423320034396,339
user_3178,control,1,0,7,0.10609839276961502,876
user_3179,control,1,0,4,0.053393804439140186,1534
user_3180,control,1,0,6,0.08728402520912108,205
user_3181,control,0,0,3,0.007804190364204034,994
user_3182,control,1,0,4,0.008719353242361297,864
user_3183,treatment,1,1,9,0.05809419220383725,429
user_3184,treatment,1,1,5,0.011924780691470942,1188
user_3185,treatment,0,0,4,0.011942316751116995,729
user_3186,control,1,0,3,0.09235970666367406,1069
user_3187,treatment,1,0,8,0.033622482384233536,436
user_3188,treatment,1,1,3,0.03701876394916148,356
user_3189,treatment,1,0,5,0.13774819020012746,133
user_3190,treatment,0,1,2,0.15663463007868875,693
user_3191,treatment,0,0,3,0.09212582582527626,2565
user_3192,control,1,0,8,0.19790475012044995,283
user_3193,control,1,0,4,0.0385587524933209,1062
user_3194,treatment,0,0,10,0.03226347787989121,394
user_3195,treatment,0,1,8,0.12179818957677867,932
user_3196,treatment,1,1,3,0.002659678224514426,1027
user_3197,control,0,0,9,0.01776670074123386,610
user_3198,control,1,0,7,0.02506961091332084,641
user_3199,treatment,0,0,2,0.02859363852666902,2015
user_3200,control,1,1,6,0.051773403518818074,897
user_3201,control,0,0,4,0.00792019226976052,2574
user_3202,treatment,1,1,4,0.08516548027713208,169
user_3203,control,0,1,5,0.0949979888658177,875
user_3204,control,1,0,4,0.034792850680562926,759
user_3205,treatment,1,1,5,0.011921344931884808,463
user_3206,control,1,1,4,0.03674594640802929,443
user_3207,control,1,0,10,0.0540696572906488,750
user_3208,treatment,0,0,5,0.015110770054891014,715
user_3209,control,1,1,5,0.005481849557264861,842
user_3210,control,0,0,3,0.013403331174968348,1710
user_3211,treatment,0,0,3,0.0429240335666087,810
user_3212,treatment,0,0,2,0.00023147124914970024,1160
user_3213,treatment,1,1,5,0.09496577512150359,1068
user_3214,control,1,0,3,0.03161578381544585,1881
user_3215,treatment,0,1,6,0.09912275889940649,852
user_3216,control,0,0,5,0.011293931383107648,1444
user_3217,treatment,1,1,6,0.0049162080731354795,780
user_3218,control,1,0,3,0.03207481981187889,455
user_3219,treatment,0,0,3,0.07398796251758744,305
user_3220,treatment,1,1,6,0.0018508504222321455,1139
user_3221,treatment,1,0,3,0.011067141534532149,500
user_3222,treatment,0,1,1,0.007193567409351453,963
user_3223,control,0,0,5,0.16234542275130667,947
user_3224,treatment,0,1,8,0.07094063230479637,94
user_3225,treatment,0,0,8,0.03009308755224659,1618
user_3226,control,1,0,3,0.007950700286481012,1069
user_3227,treatment,1,1,1,0.025596269589802087,529
user_3228,control,1,0,6,0.1277635640283791,464
user_3229,treatment,0,0,6,0.050423639866623966,634
user_3230,treatment,0,1,2,0.14810316065579757,541
user_3231,treatment,1,0,5,0.0070663834028074244,420
user_3232,control,0,1,8,0.008796522575701295,1267
user_3233,treatment,1,0,8,0.03449541781083812,1473
user_3234,treatment,0,1,7,0.012666356201366984,607
user_3235,treatment,0,0,7,0.0188528507288866,163
user_3236,control,1,1,6,0.007461333109840123,625
